Total_Time,Total_Cost
186.21973929236498,60879888268156.42
186.12616153392662,60901266756463.88
186.03258377548823,60922641994771.34
185.93900601704985,60944017233078.8
185.8454282586115,60965392471386.26
185.75185050017313,60986767709693.72
185.7518505001731,60986767709693.72
185.65827274173475,61008142948001.18
185.65827274173472,61008146198001.18
185.56469498329636,61029518186308.64
185.471117224858,61050893424616.09
185.37753946641962,61072268662923.555
185.28396170798123,61093643901231.016
185.19038394954288,61115019139538.48
185.0968061911045,61136394377845.93
185.0032284326661,61157769616153.39
184.90965067422775,61179144854460.85
184.8160729157894,61200520092768.31
184.81607291578936,61200520092768.31
184.722495157351,61221895331075.766
184.72249515735098,61221898581075.766
184.62891739891262,61243270569383.23
184.53533964047426,61264645807690.69
184.53533964047423,61264649057690.69
184.44176188203588,61286021045998.14
184.44176188203585,61286024295998.14
184.3481841235975,61307396284305.61
184.25460636515913,61328771522613.06
184.2546063651591,61328774772613.06
184.16102860672075,61350146760920.52
184.16102860672072,61350150010920.52
184.06745084828236,61371521999227.984
183.973873089844,61392897237535.44
183.88029533140565,61414272475842.9
183.88029533140562,61414275725842.9
183.78671757296723,61435647714150.36
183.69313981452888,61457022952457.82
183.59956205609052,61478398190765.27
183.5995620560905,61478401440765.28
183.50598429765213,61499773429072.734
183.5059842976521,61499776679072.734
183.41240653921375,61521148667380.195
183.3188287807754,61542523905687.66
183.31882878077536,61542527155687.66
183.225251022337,61563899143995.12
183.22525102233698,61563902393995.12
183.13167326389862,61585274382302.58
183.03809550546026,61606649620610.03
182.9445177470219,61628024858917.49
182.94451774702188,61628028108917.484
182.8509399885835,61649400097224.945
182.75736223014513,61670775335532.41
182.66378447170678,61692150573839.87
182.66378447170675,61692153823839.87
182.5702067132684,61713525812147.33
182.57020671326836,61713529062147.33
182.47662895483,61734901050454.78
182.38305119639165,61756276288762.25
182.38305119639162,61756279538762.24
182.28947343795326,61777651527069.7
182.28947343795323,61777654777069.7
182.19589567951488,61799026765377.164
182.10231792107652,61820402003684.625
182.00874016263816,61841777241992.08
182.00874016263813,61841777241992.08
181.91516240419975,61863152480299.55
181.8215846457614,61884527718607.0
181.72800688732303,61905902956914.46
181.728006887323,61905906206914.45
181.63442912888465,61927278195221.92
181.63442912888462,61927281445221.914
181.54085137044626,61948653433529.375
181.4472736120079,61970028671836.836
181.44727361200788,61970031921836.83
181.35369585356952,61991403910144.3
181.3536958535695,61991407160144.3
181.26011809513113,62012779148451.75
181.16654033669278,62034154386759.22
181.16654033669275,62034160886759.22
181.0729625782544,62055529625066.67
181.07296257825436,62055532875066.68
180.979384819816,62076904863374.13
180.88580706137765,62098280101681.59
180.7922293029393,62119655339989.05
180.79222930293926,62119658589989.05
180.6986515445009,62141030578296.51
180.69865154450088,62141033828296.51
180.60507378606252,62162405816603.97
180.51149602762416,62183781054911.43
180.51149602762413,62183784304911.42
180.41791826918578,62205156293218.89
180.41791826918575,62205159543218.88
180.3243405107474,62226531531526.34
180.23076275230903,62247906769833.805
180.230762752309,62247910019833.81
180.13718499387068,62269282008141.266
180.13718499387065,62269282008141.266
180.13718499387062,62269288508141.266
180.04360723543226,62290657246448.72
179.9500294769939,62312032484756.18
179.85645171855555,62333407723063.64
179.85645171855552,62333410973063.64
179.76287396011716,62354782961371.1
179.76287396011713,62354786211371.09
179.66929620167878,62376158199678.56
179.57571844324042,62397533437986.016
179.5757184432404,62397536687986.016
179.48214068480203,62418908676293.48
179.482140684802,62418911926293.48
179.38856292636365,62440283914600.94
179.2949851679253,62461659152908.4
179.29498516792526,62461662402908.4
179.20140740948693,62483034391215.86
179.2014074094869,62483034391215.86
179.20140740948688,62483037641215.86
179.10782965104852,62504409629523.31
179.01425189261016,62525784867830.77
178.9206741341718,62547160106138.234
178.92067413417178,62547163356138.23
178.82709637573342,62568535344445.69
178.8270963757334,62568538594445.69
178.73351861729503,62589910582753.15
178.63994085885668,62611285821060.61
178.63994085885665,62611289071060.61
178.5463631004183,62632661059368.07
178.54636310041826,62632664309368.06
178.4527853419799,62654036297675.53
178.35920758354155,62675411535982.984
178.35920758354152,62675418035982.984
178.26562982510316,62696786774290.445
178.26562982510313,62696790024290.445
178.17205206666478,62718162012597.91
178.07847430822642,62739537250905.36
177.98489654978806,62760912489212.82
177.98489654978803,62760915739212.82
177.89131879134968,62782287727520.28
177.89131879134965,62782290977520.28
177.7977410329113,62803662965827.74
177.70416327447293,62825038204135.2
177.7041632744729,62825041454135.195
177.61058551603455,62846413442442.66
177.61058551603452,62846416692442.66
177.51700775759616,62867788680750.12
177.4234299991578,62889163919057.58
177.42342999915778,62889167169057.58
177.32985224071945,62910539157365.03
177.32985224071942,62910539157365.03
177.3298522407194,62910542407365.04
177.23627448228103,62931914395672.49
177.14269672384268,62953289633979.95
177.04911896540432,62974664872287.414
177.0491189654043,62974668122287.41
176.9555412069659,62996040110594.875
176.86196344852755,63017415348902.33
176.7683856900892,63038790587209.79
176.76838569008916,63038793837209.79
176.6748079316508,63060165825517.25
176.67480793165078,63060169075517.25
176.58123017321242,63081541063824.71
176.48765241477406,63102916302132.17
176.48765241477403,63102919552132.17
176.3940746563357,63124291540439.625
176.39407465633568,63124291540439.625
176.39407465633565,63124294790439.625
176.3004968978973,63145666778747.086
176.20691913945893,63167042017054.55
176.11334138102058,63188417255362.0
176.11334138102055,63188420505362.0
176.0197636225822,63209792493669.46
176.01976362258216,63209795743669.46
175.9261858641438,63231167731976.92
175.83260810570545,63252542970284.38
175.83260810570542,63252546220284.375
175.73903034726706,63273918208591.836
175.73903034726703,63273921458591.836
175.64545258882868,63295293446899.3
175.55187483039032,63316668685206.76
175.5518748303903,63316671935206.766
175.45829707195196,63338043923514.22
175.45829707195193,63338043923514.22
175.4582970719519,63338047173514.22
175.36471931351355,63359419161821.67
175.2711415550752,63380794400129.14
175.17756379663683,63402169638436.59
175.1775637966368,63402172888436.59
175.08398603819842,63423544876744.055
174.99040827976006,63444923365051.51
174.8968305213217,63466298603358.97
174.89683052132168,63466298603358.97
174.80325276288332,63487673841666.42
174.8032527628833,63487673841666.43
174.70967500444493,63509049079973.88
174.61609724600658,63530424318281.34
174.61609724600655,63530424318281.35
174.52251948756822,63551799556588.805
174.52251948756816,63551799556588.805
174.42894172912983,63573174794896.266
174.4289417291298,63573174794896.266
174.33536397069145,63594550033203.72
174.2417862122531,63615925271511.18
174.24178621225306,63615925271511.19
174.14820845381468,63637300509818.64
174.05463069537632,63658675748126.1
173.96105293693796,63680050986433.555
173.96105293693793,63680050986433.56
173.86747517849955,63701426224741.016
173.7738974200612,63722801463048.48
173.68031966162283,63744176701355.94
173.6803196616228,63744176701355.94
173.58674190318447,63765551939663.39
173.58674190318445,63765551939663.39
173.58674190318442,63765551939663.4
173.49316414474606,63786927177970.85
173.3995863863077,63808302416278.31
173.30600862786935,63829677654585.77
173.30600862786932,63829677654585.77
173.21243086943096,63851052892893.234
173.21243086943093,63851052892893.234
173.11885311099257,63872428131200.69
173.02527535255422,63893803369508.15
173.0252753525542,63893803369508.16
172.9316975941158,63915178607815.61
172.83811983567745,63936553846123.07
172.7445420772391,63957929084430.53
172.74454207723906,63957929084430.53
172.6509643188007,63979304322737.984
172.65096431880067,63979304322737.984
172.55738656036235,64000679561045.445
172.55738656036232,64000679561045.445
172.46380880192396,64022054799352.91
172.37023104348557,64043430037660.36
172.37023104348555,64043430037660.375
172.27665328504722,64064805275967.82
172.2766532850472,64064805275967.82
172.18307552660883,64086180514275.28
172.08949776817045,64107555752582.74
171.9959200097321,64128930990890.2
171.99592000973206,64128930990890.2
171.9023422512937,64150306229197.66
171.80876449285535,64171681467505.12
171.80876449285532,64171681467505.125
171.71518673441696,64193056705812.58
171.71518673441693,64193056705812.58
171.62160897597857,64214431944120.03
171.52803121754022,64235807182427.49
171.43445345910186,64257182420734.95
171.43445345910183,64257182420734.95
171.4344534591018,64257182420734.96
171.34087570066347,64278557659042.414
171.34087570066345,64278557659042.414
171.2472979422251,64299932897349.875
171.15372018378673,64321308135657.33
171.1537201837867,64321308135657.33
171.15372018378667,64321314635657.34
171.06014242534835,64342683373964.79
171.06014242534832,64342683373964.8
170.96656466690996,64364058612272.25
170.8729869084716,64385433850579.71
170.87298690847157,64385433850579.71
170.77940915003322,64406809088887.17
170.7794091500332,64406809088887.17
170.68583139159483,64428184327194.625
170.59225363315647,64449559565502.086
170.59225363315645,64449566065502.09
170.49867587471812,64470934803809.55
170.4986758747181,64470934803809.55
170.49867587471806,64470938053809.55
170.4050981162797,64492310042117.0
170.31152035784135,64513685280424.46
170.217942599403,64535060518731.92
170.21794259940296,64535060518731.92
170.21794259940293,64535067018731.93
170.1243648409646,64556435757039.38
170.12436484096457,64556435757039.38
170.03078708252622,64577810995346.84
169.93720932408786,64599186233654.3
169.93720932408783,64599186233654.305
169.84363156564947,64620561471961.76
169.84363156564945,64620561471961.766
169.7500538072111,64641936710269.22
169.65647604877273,64663311948576.67
169.6564760487727,64663315198576.69
169.56289829033437,64684687186884.14
169.56289829033435,64684687186884.14
169.56289829033432,64684690436884.14
169.46932053189596,64706062425191.59
169.3757427734576,64727437663499.055
169.28216501501925,64748812901806.516
169.28216501501922,64748812901806.516
169.2821650150192,64748819401806.516
169.18858725658083,64770188140113.97
169.09500949814247,64791563378421.43
169.00143173970412,64812938616728.89
169.0014317397041,64812938616728.89
168.90785398126573,64834313855036.35
168.9078539812657,64834313855036.36
168.81427622282735,64855689093343.81
168.720698464389,64877064331651.266
168.72069846438896,64877070831651.27
168.6271207059506,64898439569958.73
168.62712070595057,64898442819958.734
168.53354294751225,64919814808266.19
168.53354294751222,64919814808266.19
168.43996518907386,64941190046573.64
168.3463874306355,64962565284881.1
168.34638743063547,64962565284881.11
168.34638743063545,64962571784881.11
168.25280967219712,64983940523188.56
168.2528096721971,64983940523188.56
168.15923191375873,65005315761496.02
168.06565415532037,65026690999803.484
168.06565415532035,65026690999803.484
168.06565415532032,65026697499803.49
167.972076396882,65048066238110.94
167.97207639688196,65048066238110.945
167.8784986384436,65069441476418.4
167.78492088000525,65090816714725.86
167.78492088000522,65090823214725.87
167.69134312156686,65112191953033.32
167.69134312156683,65112195203033.33
167.5977653631285,65133567191340.78
167.59776536312847,65133567191340.78
167.50418760469012,65154942429648.234
167.5041876046901,65154948929648.25
167.41060984625173,65176317667955.695
167.4106098462517,65176324167955.7
167.31703208781337,65197692906263.16
167.31703208781335,65197692906263.16
167.223454329375,65219068144570.61
167.12987657093663,65240443382878.07
167.1298765709366,65240443382878.08
167.12987657093657,65240449882878.08
167.03629881249825,65261818621185.53
167.03629881249822,65261818621185.54
166.94272105405986,65283193859492.99
166.8491432956215,65304569097800.445
166.84914329562147,65304575597800.45
166.75556553718314,65325944336107.91
166.75556553718312,65325944336107.91
166.7555655371831,65325944336107.914
166.66198777874473,65347319574415.37
166.56841002030637,65368694812722.83
166.56841002030635,65368701312722.836
166.474832261868,65390070051030.28
166.47483226186796,65390076551030.29
166.38125450342963,65411445289337.75
166.3812545034296,65411445289337.75
166.28767674499124,65432820527645.2
166.1940989865529,65454195765952.664
166.19409898655286,65454195765952.67
166.19409898655283,65454202265952.67
166.1005212281145,65475571004260.125
166.10052122811447,65475571004260.125
166.00694346967612,65496946242567.58
165.91336571123776,65518321480875.04
165.91336571123773,65518327980875.05
165.8197879527994,65539696719182.5
165.81978795279937,65539696719182.5
165.81978795279935,65539696719182.51
165.726210194361,65561071957489.96
165.63263243592263,65582447195797.42
165.6326324359226,65582453695797.42
165.53905467748424,65603822434104.875
165.53905467748422,65603828934104.875
165.4454769190459,65625197672412.336
165.44547691904586,65625197672412.336
165.3518991606075,65646572910719.8
165.25832140216914,65667948149027.26
165.25832140216912,65667951399027.25
165.2583214021691,65667954649027.266
165.16474364373076,65689323387334.71
165.16474364373073,65689326637334.71
165.07116588529237,65710698625642.17
164.97758812685402,65732073863949.63
164.977588126854,65732080363949.63
164.88401036841563,65753449102257.09
164.8840103684156,65753452352257.09
164.79043260997724,65774824340564.555
164.6968548515389,65796199578872.01
164.69685485153886,65796206078872.016
164.6032770931005,65817574817179.47
164.60327709310047,65817581317179.47
164.50969933466212,65838950055486.93
164.41612157622376,65860325293794.38
164.3225438177854,65881700532101.84
164.32254381778537,65881703782101.84
164.32254381778534,65881707032101.85
164.22896605934702,65903075770409.305
164.228966059347,65903075770409.305
164.13538830090863,65924451008716.766
164.04181054247027,65945829497024.22
164.04181054247024,65945829497024.23
163.9482327840319,65967204735331.68
163.94823278403186,65967204735331.69
163.85465502559353,65988579973639.14
163.8546550255935,65988579973639.14
163.76107726715514,66009955211946.59
163.76107726715512,66009958461946.61
163.6674995087168,66031330450254.055
163.66749950871676,66031330450254.055
163.66749950871673,66031333700254.06
163.5739217502784,66052705688561.516
163.57392175027837,66052705688561.516
163.48034399184002,66074080926868.97
163.38676623340166,66095456165176.43
163.38676623340163,66095456165176.44
163.3867662334016,66095459415176.44
163.29318847496327,66116831403483.89
163.29318847496324,66116831403483.89
163.1996107165249,66138206641791.35
163.10603295808653,66159581880098.81
163.1060329580865,66159585130098.81
163.01245519964817,66180957118406.266
163.01245519964814,66180957118406.266
163.01245519964812,66180957118406.27
162.9188774412098,66202332356713.73
162.91887744120976,66202332356713.73
162.8252996827714,66223707595021.19
162.82529968277137,66223710845021.2
162.73172192433304,66245082833328.64
162.73172192433302,66245082833328.65
162.731721924333,66245086083328.65
162.63814416589463,66266458071636.11
162.54456640745627,66287833309943.56
162.4509886490179,66309208548251.02
162.45098864901786,66309211798251.03
162.3574108905795,66330583786558.484
162.26383313214114,66351959024865.94
162.1702553737028,66373334263173.4
162.17025537370276,66373337513173.41
162.07667761526443,66394709501480.86
162.0766776152644,66394709501480.86
162.07667761526437,66394709501480.87
161.98309985682602,66416084739788.32
161.88952209838766,66437459978095.78
161.88952209838763,66437463228095.78
161.7959443399493,66458835216403.234
161.79594433994927,66458835216403.234
161.79594433994924,66458838466403.24
161.7023665815109,66480210454710.695
161.60878882307253,66501585693018.16
161.51521106463417,66522960931325.61
161.51521106463414,66522960931325.62
161.51521106463412,66522964181325.625
161.42163330619582,66544336169633.07
161.4216333061958,66544336169633.07
161.42163330619576,66544336169633.08
161.3280555477574,66565711407940.53
161.23447778931904,66587086646247.99
161.23447778931902,66587089896247.99
161.1409000308807,66608461884555.45
161.14090003088066,66608461884555.45
161.14090003088063,66608461884555.46
161.04732227244227,66629837122862.91
160.95374451400392,66651212361170.37
160.9537445140039,66651215611170.375
160.86016675556553,66672587599477.83
160.8601667555655,66672590849477.83
160.76658899712717,66693962837785.28
160.76658899712714,66693962837785.29
160.6730112386888,66715338076092.75
160.57943348025043,66736713314400.2
160.5794334802504,66736713314400.2
160.57943348025037,66736716564400.22
160.48585572181207,66758088552707.664
160.48585572181204,66758088552707.664
160.48585572181202,66758088552707.664
160.39227796337366,66779463791015.125
160.2987002049353,66800839029322.58
160.29870020493527,66800842279322.586
160.20512244649692,66822214267630.04
160.2051224464969,66822214267630.05
160.11154468805856,66843589505937.5
160.11154468805853,66843589505937.5
160.01796692962017,66864964744244.96
160.01796692962014,66864967994244.97
159.9243891711818,66886339982552.42
159.92438917118176,66886343232552.42
159.8308114127434,66907715220859.875
159.73723365430504,66929090459167.336
159.73723365430502,66929093709167.35
159.6436558958667,66950465697474.8
159.64365589586666,66950465697474.8
159.64365589586663,66950468947474.805
159.5500781374283,66971840935782.25
159.55007813742827,66971840935782.26
159.45650037898992,66993216174089.71
159.36292262055156,67014591412397.17
159.36292262055153,67014594662397.17
159.2693448621132,67035966650704.63
159.26934486211317,67035966650704.63
159.26934486211314,67035966650704.64
159.17576710367481,67057341889012.09
159.1757671036748,67057341889012.09
159.08218934523643,67078717127319.55
159.0821893452364,67078720377319.555
158.98861158679804,67100092365627.01
158.98861158679802,67100095615627.016
158.89503382835966,67121467603934.47
158.8014560699213,67142842842241.93
158.80145606992127,67142846092241.94
158.70787831148292,67164218080549.39
158.7078783114829,67164221330549.39
158.61430055304453,67185593318856.84
158.52072279460617,67206968557164.305
158.42714503616781,67228343795471.766
158.4271450361678,67228343795471.77
158.33356727772943,67249719033779.22
158.3335672777294,67249719033779.23
158.23998951929104,67271094272086.68
158.1464117608527,67292469510394.14
158.14641176085266,67292472760394.15
158.0528340024143,67313844748701.6
158.05283400241427,67313847998701.6
157.95925624397591,67335219987009.06
157.86567848553756,67356595225316.516
157.86567848553753,67356598475316.53
157.77210072709917,67377970463623.98
157.77210072709914,67377973713623.984
157.67852296866081,67399345701931.44
157.6785229686608,67399345701931.44
157.58494521022243,67420720940238.89
157.49136745178407,67442096178546.36
157.49136745178404,67442099428546.36
157.3977896933457,67463471416853.81
157.39778969334566,67463471416853.82
157.30421193490733,67484846655161.27
157.3042119349073,67484846655161.27
157.21063417646894,67506221893468.734
157.21063417646891,67506225143468.734
157.11705641803056,67527597131776.19
157.11705641803053,67527600381776.195
157.02347865959217,67548972370083.65
156.92990090115381,67570347608391.11
156.9299009011538,67570350858391.125
156.83632314271543,67591722846698.57
156.8363231427154,67591726096698.58
156.74274538427707,67613098085006.03
156.74274538427704,67613098085006.03
156.6491676258387,67634473323313.484
156.55558986740033,67655848561620.945
156.5555898674003,67655848561620.95
156.55558986740027,67655855061620.96
156.46201210896194,67677223799928.41
156.46201210896191,67677223799928.414
156.36843435052356,67698599038235.87
156.2748565920852,67719974276543.32
156.27485659208517,67719977526543.33
156.18127883364681,67741349514850.78
156.1812788336468,67741352764850.78
156.08770107520843,67762724753158.24
155.99412331677007,67784099991465.7
155.99412331677004,67784106491465.72
155.90054555833171,67805475229773.164
155.9005455583317,67805475229773.164
155.90054555833166,67805478479773.17
155.8069677998933,67826850468080.62
155.71339004145494,67848225706388.08
155.61981228301659,67869600944695.54
155.61981228301656,67869600944695.54
155.61981228301653,67869607444695.555
155.5262345245782,67890976183002.99
155.52623452457817,67890976183003.01
155.43265676613981,67912351421310.45
155.33907900770146,67933726659617.914
155.33907900770143,67933729909617.914
155.24550124926307,67955101897925.375
155.24550124926304,67955105147925.375
155.1519234908247,67976477136232.836
155.05834573238633,67997852374540.3
155.0583457323863,67997855624540.3
154.96476797394797,68019227612847.75
154.96476797394794,68019227612847.76
154.96476797394791,68019230862847.75
154.87119021550959,68040602851155.21
154.87119021550956,68040602851155.21
154.7776124570712,68061978089462.67
154.68403469863284,68083353327770.125
154.68403469863281,68083353327770.13
154.59045694019446,68104728566077.586
154.59045694019443,68104728566077.59
154.49687918175607,68126103804385.05
154.4033014233177,68147479042692.51
154.40330142331769,68147482292692.51
154.30972366487936,68168854280999.96
154.30972366487933,68168854280999.97
154.3097236648793,68168857530999.97
154.21614590644097,68190229519307.42
154.21614590644094,68190229519307.43
154.12256814800259,68211604757614.88
154.12256814800256,68211608007614.89
154.02899038956423,68232979995922.34
154.0289903895642,68232979995922.34
154.02899038956417,68232983245922.34
153.9354126311258,68254355234229.805
153.84183487268746,68275730472537.266
153.7482571142491,68297105710844.72
153.74825711424907,68297105710844.73
153.65467935581069,68318480949152.18
153.56110159737233,68339856187459.64
153.46752383893397,68361231425767.1
153.46752383893394,68361234675767.09
153.37394608049559,68382606664074.555
153.37394608049556,68382609914074.555
153.2803683220572,68403981902382.016
153.18679056361884,68425357140689.48
153.1867905636188,68425360390689.484
153.09321280518046,68446732378996.94
153.09321280518043,68446735628996.94
152.9996350467421,68468107617304.4
152.99963504674207,68468107617304.4
152.9060572883037,68489482855611.85
152.90605728830369,68489489355611.86
152.81247952986536,68510861343919.305
152.81247952986533,68510861343919.31
152.8124795298653,68510864593919.32
152.71890177142694,68532236582226.766
152.6253240129886,68553611820534.23
152.62532401298859,68553611820534.23
152.53174625455023,68574987058841.69
152.5317462545502,68574987058841.69
152.43816849611187,68596362297149.14
152.43816849611184,68596362297149.14
152.4381684961118,68596362297149.15
152.34459073767346,68617737535456.6
152.2510129792351,68639112773764.06
152.25101297923507,68639112773764.08
152.15743522079674,68660488012071.52
152.1574352207967,68660488012071.52
152.15743522079669,68660488012071.53
152.06385746235833,68681863250378.98
151.97027970391997,68703238488686.44
151.97027970391994,68703241738686.445
151.8767019454816,68724613726993.9
151.87670194548159,68724613726993.9
151.87670194548156,68724616976993.914
151.78312418704323,68745988965301.36
151.7831241870432,68745988965301.36
151.68954642860487,68767364203608.81
151.68954642860484,68767364203608.81
151.59596867016649,68788739441916.27
151.59596867016646,68788739441916.28
151.5023909117281,68810114680223.734
151.50239091172807,68810114680223.734
151.4088131532897,68831489918531.195
151.31523539485136,68852865156838.66
151.31523539485133,68852865156838.67
151.22165763641297,68874240395146.11
151.22165763641294,68874240395146.12
151.12807987797459,68895615633453.57
151.03450211953623,68916990871761.03
151.0345021195362,68916994121761.03
150.94092436109787,68938366110068.484
150.94092436109784,68938366110068.49
150.9409243610978,68938369360068.5
150.84734660265948,68959741348375.945
150.84734660265946,68959741348375.95
150.7537688442211,68981116586683.41
150.66019108578274,69002491824990.87
150.6601910857827,69002491824990.87
150.56661332734436,69023867063298.33
150.56661332734433,69023867063298.33
150.47303556890597,69045242301605.78
150.3794578104676,69066617539913.24
150.37945781046758,69066617539913.25
150.28588005202923,69087992778220.7
150.2858800520292,69087992778220.7
150.19230229359084,69109368016528.164
150.09872453515248,69130743254835.625
150.09872453515246,69130746504835.625
150.00514677671413,69152118493143.08
150.0051467767141,69152118493143.08
150.00514677671407,69152121743143.09
149.91156901827574,69173493731450.54
149.9115690182757,69173493731450.54
149.81799125983736,69194868969758.0
149.81799125983733,69194872219758.016
149.724413501399,69216244208065.45
149.72441350139897,69216244208065.46
149.6308357429606,69237619446372.914
149.63083574296058,69237619446372.92
149.53725798452226,69258994684680.375
149.53725798452223,69258994684680.375
149.44368022608387,69280369922987.836
149.44368022608384,69280369922987.84
149.35010246764548,69301745161295.3
149.35010246764546,69301745161295.3
149.25652470920713,69323120399602.75
149.2565247092071,69323120399602.76
149.16294695076874,69344495637910.21
149.1629469507687,69344498887910.22
149.06936919233038,69365870876217.67
149.06936919233036,69365870876217.67
149.06936919233033,69365877376217.68
148.975791433892,69387246114525.125
148.97579143389197,69387246114525.13
148.8822136754536,69408621352832.586
148.88221367545358,69408624602832.59
148.78863591701526,69429996591140.05
148.78863591701523,69429996591140.055
148.69505815857687,69451371829447.51
148.69505815857684,69451371829447.51
148.60148040013848,69472747067754.97
148.50790264170013,69494122306062.42
148.5079026417001,69494122306062.44
148.41432488326174,69515497544369.88
148.4143248832617,69515497544369.89
148.32074712482338,69536872782677.34
148.32074712482336,69536872782677.34
148.227169366385,69558248020984.805
148.22716936638497,69558251270984.805
148.1335916079466,69579623259292.266
148.13359160794658,69579626509292.27
148.04001384950823,69600998497599.72
147.94643609106987,69622373735907.18
147.94643609106984,69622376985907.19
147.8528583326315,69643748974214.64
147.85285833263148,69643748974214.64
147.75928057419313,69665124212522.09
147.7592805741931,69665124212522.1
147.66570281575474,69686499450829.555
147.57212505731638,69707874689137.016
147.57212505731636,69707874689137.03
147.478547298878,69729249927444.48
147.47854729887797,69729249927444.484
147.38496954043964,69750625165751.94
147.3849695404396,69750625165751.94
147.29139178200126,69772000404059.39
147.29139178200123,69772003654059.39
147.1978140235629,69793375642366.85
147.19781402356287,69793375642366.85
147.19781402356284,69793378892366.86
147.1042362651245,69814750880674.31
147.10423626512448,69814750880674.31
147.01065850668613,69836126118981.766
147.0106585066861,69836132618981.78
146.91708074824777,69857501357289.23
146.91708074824774,69857501357289.234
146.82350298980938,69878876595596.69
146.82350298980936,69878876595596.69
146.729925231371,69900251833904.15
146.63634747293264,69921627072211.61
146.6363474729326,69921627072211.625
146.54276971449428,69943002310519.06
146.54276971449423,69943002310519.07
146.4491919560559,69964377548826.52
146.44919195605587,69964377548826.53
146.3556141976175,69985752787133.984
146.35561419761748,69985756037133.984
146.26203643917913,70007128025441.445
146.2620364391791,70007131275441.45
146.16845868074077,70028503263748.91
146.16845868074074,70028503263748.91
146.07488092230238,70049878502056.36
146.07488092230236,70049881752056.37
145.98130316386403,70071253740363.82
145.981303163864,70071253740363.83
145.8877254054256,70092628978671.28
145.79414764698726,70114004216978.734
145.7005698885489,70135379455286.2
145.70056988854887,70135382705286.2
145.6069921301105,70156754693593.66
145.60699213011048,70156754693593.664
145.51341437167213,70178129931901.12
145.41983661323377,70199505170208.58
145.41983661323374,70199508420208.58
145.3262588547954,70220880408516.03
145.32625885479538,70220880408516.04
145.32625885479536,70220883658516.05
145.23268109635703,70242255646823.49
145.232681096357,70242255646823.5
145.13910333791864,70263630885130.95
145.1391033379186,70263634135130.96
145.04552557948028,70285006123438.414
145.04552557948026,70285006123438.414
144.9519478210419,70306381361745.875
144.95194782104187,70306381361745.875
144.8583700626035,70327756600053.33
144.76479230416516,70349131838360.79
144.76479230416513,70349131838360.8
144.67121454572677,70370507076668.25
144.67121454572674,70370507076668.25
144.57763678728838,70391882314975.7
144.48405902885003,70413257553283.16
144.48405902885,70413260803283.17
144.39048127041164,70434632791590.62
144.3904812704116,70434636041590.64
144.29690351197326,70456008029898.1
144.2033257535349,70477383268205.55
144.20332575353487,70477386518205.55
144.10974799509654,70498758506513.0
144.1097479950965,70498758506513.0
144.01617023665816,70520133744820.47
144.01617023665813,70520133744820.47
143.92259247821977,70541508983127.92
143.8290147197814,70562884221435.38
143.82901471978138,70562884221435.38
143.73543696134303,70584259459742.84
143.735436961343,70584259459742.84
143.64185920290464,70605634698050.3
143.54828144446628,70627009936357.75
143.54828144446626,70627013186357.75
143.4547036860279,70648385174665.22
143.45470368602787,70648391674665.22
143.36112592758954,70669760412972.67
143.3611259275895,70669760412972.69
143.26754816915115,70691135651280.12
143.26754816915113,70691138901280.14
143.1739704107128,70712510889587.6
143.17397041071277,70712510889587.6
143.0803926522744,70733886127895.06
143.08039265227438,70733886127895.06
